latitude	longitude	altitude	geometry	coordinates	OBJECTID	CODE	GIS_PIN	GlobalID	GISPINOLD	SHAPE_Leng	ShapeSTArea	ShapeSTLength	Bldg_Type												
			Polygon	-72.70624750757989,41.7575437226528,-72.70626946179438,41.75770572595053,-72.7062702639379,41.75771190088923,-72.70630229845733,41.7577093050971,-72.70675884494199,41.75767248498721,-72.70680942569831,41.757668387503784,-72.70681338417847,41.757668087114055,-72.70680616432068,41.75761267735541,-72.70680488806806,41.75760290723316,-72.70679157842443,41.75750128148043,-72.70678681244007,41.75750166389555,-72.70627360423919,41.75754167433134,-72.70624750757989,41.7575437226528	184895	PIN	136393226		315005044		9147.452576	420.9672311	APARTMENT												
			Polygon	-72.71098208297165,41.75759520167854,-72.71099849340705,41.757731872472974,-72.71136069054482,41.75770809160492,-72.71135587706586,41.75766720019062,-72.71134471912569,41.75757147589415,-72.71098208297165,41.75759520167854	184899	PIN	136377070		304006038		4961.639404	298.499224	Two Family												
			Polygon	-72.70331753780496,41.75739888409042,-72.70315455321105,41.75760060512871,-72.70303353376782,41.757750476080204,-72.70342744011245,41.75767127106632,-72.7042001763687,41.756700296396936,-72.70439481441659,41.75645443083953,-72.70445538579808,41.756480038336974,-72.70464238636504,41.75624406933664,-72.70473592621082,41.75612610188525,-72.70492304170085,41.75588991977384,-72.70501654387334,41.755771952070546,-72.70511008235503,41.75565398344481,-72.70519056169186,41.755552724072466,-72.70520362049444,41.755536016455046,-72.70529715829338,41.755418048528554,-72.70539069575123,41.75530008052283,-72.70548423305681,41.75518183800961,-72.70557754995546,41.75506384231807,-72.70559728440874,41.75503884948621,-72.70566697790207,41.75495138850756,-72.70574216692624,41.75486634456266,-72.7057273642406,41.754861124745354,-72.70542405640323,41.75475398005523,-72.70538819995909,41.75479867830619,-72.70530301018977,41.75490486971821,-72.70520980432343,41.755022560791495,-72.70489584601235,41.75541899009758,-72.70472310737146,41.75564238947138,-72.70439970984332,41.75606062814615,-72.70389048828503,41.75669023877982,-72.70388880087123,41.756692351203405,-72.70331753780496,41.75739888409042	184905	PINROW			ROW		105193.169	2699.092557	#N/A												
			Polygon	-72.7086676817247,41.757626147382034,-72.70868233669819,41.75774926112443,-72.7086832116206,41.75775661611354,-72.70868401797279,41.75775656151658,-72.70875002896477,41.757751974734745,-72.70901557557269,41.75773354543487,-72.70904775636942,41.757731306546845,-72.70904823284671,41.75773127927313,-72.70903189981502,41.75759463567022,-72.70903135003682,41.75759466377547,-72.7089917655385,41.75759742058456,-72.70873091099953,41.757615494751235,-72.70866753911862,41.757619890367685,-72.70866691603916,41.75761991758735,-72.7086676817247,41.757626147382034	184907	PIN	136386174		315003004		5000.320068	300.0325331	Two Family												
			Polygon	-72.7092167012115,41.757581007153334,-72.70923791903546,41.75776018882758,-72.70925016094941,41.75775931498034,-72.7095526534112,41.75773771411642,-72.70960147441076,41.757734245977545,-72.7096034903057,41.75773408202624,-72.70959918890395,41.75769662107038,-72.70959915259587,41.757696072201256,-72.70958362400432,41.75756058155579,-72.70958355106296,41.75756000523102,-72.70958296792631,41.75755476344786,-72.70958047556161,41.75755495381717,-72.70955657824697,41.757556675200796,-72.70927083670094,41.75757715683257,-72.70922890642386,41.757580160738165,-72.7092167012115,41.757581007153334	184908	PIN	136382154		315001042		6574.790527	331.7193471	RES STR												
			Polygon	-72.71136069054482,41.75770809160492,-72.71136773038806,41.75776462617136,-72.71173495046553,41.75773790942831,-72.71172331666189,41.75764020912939,-72.7115437202062,41.757653541523354,-72.71135587706586,41.75766720019062,-72.71136069054482,41.75770809160492	184909	PIN	136377066		304006002		3592.706116	272.7931379	Two Family												
			Polygon	-72.70501186007859,41.757553648436016,-72.70501193292203,41.75755430709215,-72.7050151037292,41.75757991248141,-72.7050365333306,41.75775404553592,-72.70503879294074,41.75777237822073,-72.7051815185952,41.75776162126264,-72.70520754201755,41.75775965548239,-72.70521769481536,41.75775889102333,-72.70519745500897,41.75755953851099,-72.7051932687828,41.75751823458032,-72.70519315959042,41.75751713768259,-72.70501186007859,41.757553648436016	184912	PIN	159399028		320005024		4186.580933	268.6735134	Two Family												
			Polygon	-72.71048218476113,41.75768693760208,-72.71049242998356,41.757774786435434,-72.710857121793,41.75774771400578,-72.7108409681739,41.75761109816449,-72.71047602276916,41.75763457458973,-72.71048218476113,41.75768693760208	184913	PIN	136381091		304007008		5061.14624	301.1978675	Two Family												
			Polygon	-72.70768214107787,41.75707026515148,-72.70739348732783,41.757118650422036,-72.70746115256429,41.75777464117538,-72.7074658440637,41.75777434103347,-72.70749659535535,41.75777240392218,-72.70787924547831,41.757748120097155,-72.7079258305571,41.757745145821865,-72.70792777311942,41.757745036758756,-72.70792060236997,41.75766899008755,-72.70792016545235,41.757664544191236,-72.70790760751598,41.757531469369376,-72.7079072801237,41.75752768214053,-72.70789781596906,41.75742775937163,-72.70789678960962,41.75742797853978,-72.70787201070011,41.757432744548765,-72.70774001522014,41.75745824556001,-72.70771186755181,41.757458235249864,-72.7076824318222,41.757074024925174,-72.70768214097019,41.7570704298084,-72.70768214107787,41.75707026515148	184914	PIN	136392204		315004048		24785.46851	757.8853805	SUPERMARKET												
			Polygon	-72.71262140900087,41.757761773309056,-72.71313638069091,41.75777678550742,-72.71314353230918,41.75763982067571,-72.71262266108671,41.75762455961258,-72.71262140900087,41.757761773309056	184915	PIN	113374062		304004010		7065.52771	382.7888215	Three Family												
			Polygon	-72.71438879404539,41.7576091737919,-72.71441299988206,41.757779326743034,-72.71486862582526,41.75774274783925,-72.71484445545475,41.75757259499336,-72.71438879404539,41.7576091737919	184917	PIN	113369029		304002001		7796.172546	374.7718447	APARTMENT												
			Polygon	-72.70836463739737,41.757651368180156,-72.70837866322907,41.75778304389358,-72.70837928631077,41.75778301581787,-72.70840050690961,41.75778156985669,-72.70867433797773,41.7577631177426,-72.70868390425308,41.7577624616823,-72.7086832116206,41.75775661611354,-72.70868233669819,41.75774926112443,-72.7086676817247,41.757626147382034,-72.70865225095368,41.75762743166745,-72.70838369679511,41.75764978337067,-72.70836522384415,41.757651313506045,-72.70836463739737,41.757651368180156	184918	PIN	136386181		315003032		4086.458862	264.8174883	Three Family												
			Polygon	-72.71232500627669,41.75777515135831,-72.71262139427373,41.75778726768395,-72.71262140900087,41.757761773309056,-72.71262266108671,41.75762455961258,-72.71262331624746,41.75750554030908,-72.71262343670911,41.75748734575726,-72.7126246522775,41.75734988505444,-72.71262526431416,41.75724206240092,-72.71262542789238,41.757212671189976,-72.7126266799591,41.75707545747518,-72.71262717573043,41.75697855702121,-72.71262741907455,41.75693796916142,-72.7126286344815,41.75680075542561,-72.7126291237814,41.75671505163654,-72.71231096171061,41.75671799432946,-72.71231447329659,41.75698144660624,-72.7123179482766,41.75724487141129,-72.71232145991962,41.75750832365417,-72.71232500627669,41.75777515135831	184919	PIN	113374074		304004045		32525.52875	943.7616375	APARTMENT												
			Polygon	-72.71328272512035,41.75778067415228,-72.71358464836501,41.75779141762387,-72.71359158201915,41.75764932088897,-72.713290133607,41.75764261168063,-72.71328272512035,41.75778067415228	184921	PIN	113369043		304002035		4207.854797	266.9201148	Three Family												
			Polygon	-72.70501186007859,41.757553648436016,-72.70480651412097,41.75759500687023,-72.7047968736676,41.75759689664954,-72.7048211124963,41.7577886491349,-72.70482111238132,41.75778881379179,-72.7048319982617,41.757787967325164,-72.70484127139189,41.7577872848834,-72.70502772383085,41.75777319719262,-72.70503879294074,41.75777237822073,-72.7050365333306,41.75775404553592,-72.7050151037292,41.75757991248141,-72.70501193292203,41.75755430709215,-72.70501186007859,41.757553648436016	184922	PIN	159399029		320005011		4491.213013	270.7203953	RETAIL												
			Polygon	-72.71358464836501,41.75779141762387,-72.71379124489923,41.75779867264282,-72.71380506987931,41.75765399843219,-72.71359158201915,41.75764932088897,-72.71358464836501,41.75779141762387	184923	PIN	113369042		304002036		3000.488953	219.372033	Cape Cod												
			Polygon	-72.70792777311942,41.757745036758756,-72.70793268727127,41.757796878038086,-72.70793337876589,41.75780437018005,-72.70794444777303,41.75780366070074,-72.70821585845353,41.75778600377675,-72.70823183887352,41.75778496673398,-72.70823165648756,41.75778362196979,-72.70821748552163,41.757650134959654,-72.70819366157937,41.75765163568747,-72.70795047396257,41.75766707997739,-72.70792060236997,41.75766899008755,-72.70792777311942,41.757745036758756	184924	PIN	136392200		315004004		4024.512024	261.7765946	Two Family												
			Polygon	-72.70286504851526,41.75719921828556,-72.70265929594534,41.75774590488448,-72.70265652688079,41.757751231024336,-72.70265464951257,41.75775693286377,-72.70265371261837,41.7577628622578,-72.70265597188562,41.757772441237606,-72.70265975010923,41.75778152893088,-72.70266494787737,41.75778988622405,-72.70267142842737,41.757797293221714,-72.70267902124432,41.75780355503243,-72.70268752654755,41.7578085068967,-72.70269672054722,41.75781201852206,-72.70270636133267,41.757813997511334,-72.7027161952375,41.75781439179375,-72.70272596351397,41.75781319099504,-72.70273540914116,41.75781042671037,-72.70303353376782,41.757750476080204,-72.70315455321105,41.75760060512871,-72.70331753780496,41.75739888409042,-72.70286504851526,41.75719921828556	184926	PIN	159485062		319001003		22356.50952	623.7704516	MIXED USE												
			Polygon	-72.71011701936752,41.75770964441743,-72.710129779865,41.75781881636538,-72.71049494580325,41.757796219281474,-72.71049242998356,41.757774786435434,-72.71048218476113,41.75768693760208,-72.71011701936752,41.75770964441743	184928	PIN	136381107		304007042		3994.253052	279.8574641	Three Family												
			Polygon	-72.70544905326757,41.757465616795834,-72.70544941864001,41.757467263506236,-72.70545588584899,41.75749624562346,-72.7055245769994,41.75780475687416,-72.7055285231398,41.757822431571235,-72.70552958269397,41.75782726191592,-72.70578455582809,41.7577833964811,-72.70601555505158,41.7577436652144,-72.70604740942655,41.757738216228525,-72.70605265112007,41.75773728516868,-72.7060123909956,41.75743965242581,-72.70600327413665,41.7573723042623,-72.70597766430056,41.757359204269775,-72.70544905326757,41.757465616795834	184929	PIN	159399026		320005014		20528.07465	571.5264346	SERVICE STAT												
			Polygon	-72.7096034903057,41.75773408202624,-72.70961464463586,41.75783150794172,-72.70964880474176,41.75782905003615,-72.70996079041433,41.75780671046526,-72.70997878675858,41.757805426894635,-72.70998395476,41.75780504448711,-72.7099685351359,41.75766980092048,-72.70996296397023,41.757670210630295,-72.70994709350758,41.75767133027938,-72.7097591402141,41.75768468443848,-72.70961223749414,41.75769514372503,-72.70959915259587,41.757696072201256,-72.70959918890395,41.75769662107038,-72.7096034903057,41.75773408202624	184930	PIN	136382124		315001007		5010.544495	301.4569906	Two Family												
			Polygon	-72.7062702639379,41.75771190088923,-72.70628795145593,41.757842315874065,-72.70628886298073,41.7578493415813,-72.70631715892289,41.75784712942613,-72.70677370674757,41.757811460999655,-72.70682853808803,41.75780717300012,-72.70683158141516,41.75780692715314,-72.70681560859076,41.75768499272437,-72.70681528045581,41.75768241297638,-72.70681338417847,41.757668087114055,-72.70680942569831,41.757668387503784,-72.70675884494199,41.75767248498721,-72.70630229845733,41.7577093050971,-72.7062702639379,41.75771190088923	184931	PIN	136393227		315005043		7535.976746	399.1027146	Three Family												
			Polygon	-72.70683158141516,41.75780692715314,-72.70683708649676,41.75784897161285,-72.70683766992619,41.75785344501074,-72.70688293555246,41.75785069020557,-72.7072511446047,41.757828433836146,-72.70728270222837,41.75782652452332,-72.70728175534025,41.75781738571368,-72.70726347236173,41.75764215653338,-72.70721083879717,41.75764688463961,-72.70693847095967,41.757671372105875,-72.70683818853905,41.75768036333418,-72.70681528045581,41.75768241297638,-72.70681560859076,41.75768499272437,-72.70683158141516,41.75780692715314	184932	PIN	136393223		315005002		7959.287659	374.9934138	Three Family												
			Polygon	-72.71099849340705,41.757731872472974,-72.71101468402325,41.75786851574342,-72.71137684522006,41.75784481714152,-72.71136773038806,41.75776462617136,-72.71136069054482,41.75770809160492,-72.71099849340705,41.757731872472974	184935	PIN	136377071		304006037		4962.490662	298.3981639	Old Style												
			Polygon	-72.71225057028298,41.757772108325625,-72.7118845114554,41.75775629072177,-72.71189909934225,41.75787929425627,-72.71225920789264,41.757855482436554,-72.71225057028298,41.757772108325625	184936	PIN	136374046		304004044		3729.62146	274.1503009	Old Style												
			Polygon	-72.70521769481536,41.75775889102333,-72.70522879778696,41.7578680354289,-72.70523021756202,41.757881922046714,-72.70523021742909,41.75788211414639,-72.70535798901129,41.757872421438464,-72.70539163617039,41.75786999117982,-72.70544701835158,41.75786600677828,-72.70544712860644,41.75786556773566,-72.70544812055991,41.757862110323245,-72.70545421967532,41.75784021330677,-72.70552958269397,41.75782726191592,-72.7055285231398,41.757822431571235,-72.7055245769994,41.75780475687416,-72.70545588584899,41.75749624562346,-72.70544941864001,41.757467263506236,-72.70544905326757,41.757465616795834,-72.70519315959042,41.75751713768259,-72.7051932687828,41.75751823458032,-72.70519745500897,41.75755953851099,-72.70521769481536,41.75775889102333	184938	PIN	159399027		320005013		10597.14874	429.4225103	Two Family												
			Polygon	-72.70923791903546,41.75776018882758,-72.70923832017138,41.75776339977925,-72.70925403298449,41.75789628346192,-72.70929405734448,41.75789371796028,-72.7095864696557,41.757874966648224,-72.70961766075843,41.75787300254055,-72.70961938341664,41.75787289337198,-72.70961486339323,41.75783334668718,-72.70961464463586,41.75783150794172,-72.7096034903057,41.75773408202624,-72.70960147441076,41.757734245977545,-72.7095526534112,41.75773771411642,-72.70925016094941,41.75775931498034,-72.70923791903546,41.75776018882758	184939	PIN	136382155		315001041		5032.959412	300.7990713	Old Style												
			Polygon	-72.70869958029236,41.757893753744185,-72.70870038221474,41.75790064217885,-72.70870129852129,41.7579005876211,-72.70872640548102,41.757898840262044,-72.70904843414061,41.75787650674885,-72.70906525760853,41.757875360118604,-72.709065477531,41.757875332753784,-72.70904823284671,41.75773127927313,-72.70904775636942,41.757731306546845,-72.70901557557269,41.75773354543487,-72.70875002896477,41.757751974734745,-72.70868401797279,41.75775656151658,-72.7086832116206,41.75775661611354,-72.70868390425308,41.7577624616823,-72.70869885104126,41.757887853277005,-72.70869958029236,41.757893753744185	184940	PIN	136386173		315003005		5271.346069	305.455687	Duplex												
